Execution time: 9776.224710464478 seconds

Number of crossovers applied: 29814
Number of mutations applied: 2441

Best individuals and their accuracies for each test:
Test 1 => Best Individual: 01101101, Fitness: 0.7987012987012987
Test 20278 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20279 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20280 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20281 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20282 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20283 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20284 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20285 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20286 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20287 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20288 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20289 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20290 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20291 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20292 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20293 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20294 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20295 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20296 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20297 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20298 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20299 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20300 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20301 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20302 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20303 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20304 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20305 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20306 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20307 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20308 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20309 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20310 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20311 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20312 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20313 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20314 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20315 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20316 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20317 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20318 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20319 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20320 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20321 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20322 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20323 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20324 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20325 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20326 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20327 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20328 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20329 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20330 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20331 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20332 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20333 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20334 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20335 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20336 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20337 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20338 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20339 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20340 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20341 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20342 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20343 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20344 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20345 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20346 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20347 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20348 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20349 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20350 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20351 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20352 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20353 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20354 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20355 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20356 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20357 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20358 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20359 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20360 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20361 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20362 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20363 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20364 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20365 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20366 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20367 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20368 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20369 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20370 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20371 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20372 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20373 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20374 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20375 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20376 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20377 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20378 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20379 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20380 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20381 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20382 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20383 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20384 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20385 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20386 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20387 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20388 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20389 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20390 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20391 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20392 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20393 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20394 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20395 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20396 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20397 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20398 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20399 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20400 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20401 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20402 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20403 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20404 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20405 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20406 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20407 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20408 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20409 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20410 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20411 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20412 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20413 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20414 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20415 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20416 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20417 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20418 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20419 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20420 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20421 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20422 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20423 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20424 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20425 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20426 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20427 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20428 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20429 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20430 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20431 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20432 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20433 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20434 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20435 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20436 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20437 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20438 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20439 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20440 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20441 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20442 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20443 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20444 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20445 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20446 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20447 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20448 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20449 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20450 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20451 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20452 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20453 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20454 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20455 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20456 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20457 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20458 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20459 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20460 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20461 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20462 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20463 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20464 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20465 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20466 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20467 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20468 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20469 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20470 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20471 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20472 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20473 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20474 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20475 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20476 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20477 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20478 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20479 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20480 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20481 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20482 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20483 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20484 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20485 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20486 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20487 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20488 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20489 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20490 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20491 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20492 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20493 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20494 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20495 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20496 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20497 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20498 => Best Individual: 01100111, Fitness: 0.8051948051948052
Test 20499 => Best Individual: 01100111, Fitness: 0.8051948051948052
